sig_date,code,name,tag,regime,layers,in_top5,in_wide,buy_date,buy,g20,g60,g120,maxgain,peak_off,peak_date,dd_off,maxdd,post_peak_dd,r10,end_ret,dip_first
2008-07-08,601898,中煤能源,煤炭,BEARISH,"all,none",False,False,2008-07-09,9.802,2.83,2.83,2.83,2.83,2,2008-07-10,74,-60.33,-61.42,-6.4,-54.63,False
2008-07-08,601899,紫金矿业,有色金属/上证50,BEARISH,"all,none",False,False,2008-07-09,3.255,11.39,11.39,11.39,11.39,5,2008-07-15,74,-63.31,-67.06,1.08,-41.37,False
2008-07-15,002050,三花智控,电池/家电,OSCILLATION,"all,none",True,False,2008-07-16,1.389,9.55,9.55,9.55,9.55,9,2008-07-28,74,-53.64,-57.68,0.57,-17.84,False
2008-07-15,002179,中航光电,军工,OSCILLATION,"all,none",False,False,2008-07-16,1.258,12.0,12.0,15.61,15.61,118,2009-01-07,73,-52.5,-6.96,9.55,14.25,True
2008-07-15,002230,科大讯飞,计算机/机器人,OSCILLATION,"all,none",True,False,2008-07-16,2.475,3.46,3.46,3.46,3.46,8,2008-07-25,57,-61.2,-62.5,1.78,-20.0,False
2008-07-15,600089,特变电工,光伏,OSCILLATION,all,False,False,2008-07-16,4.197,10.32,10.32,41.79,41.79,98,2008-12-17,41,-20.64,-14.6,-1.43,24.94,True
2008-07-15,600276,恒瑞医药,创新药/医药,OSCILLATION,"all,none",True,False,2008-07-16,2.709,10.81,11.91,13.24,13.24,107,2008-12-19,69,-16.71,-10.32,7.54,4.72,True
2008-07-15,600549,厦门钨业,电池/有色金属,OSCILLATION,"all,none",True,False,2008-07-16,4.942,26.67,26.67,26.67,26.67,11,2008-07-30,68,-22.19,-38.58,21.79,-8.65,False
2008-07-22,002050,三花智控,电池/家电,OSCILLATION,"all,none",True,False,2008-07-23,1.429,6.52,6.52,6.52,6.52,4,2008-07-28,69,-54.92,-57.68,-13.26,-21.33,False
2008-07-22,002179,中航光电,军工,OSCILLATION,"all,none",False,False,2008-07-23,1.321,6.69,6.69,15.39,15.39,120,2009-01-16,68,-54.75,-8.39,-6.04,6.3,True
2008-07-22,002230,科大讯飞,计算机/机器人,OSCILLATION,"all,none",True,False,2008-07-23,2.414,6.08,6.08,6.08,6.08,3,2008-07-25,52,-60.22,-62.5,-6.36,-19.15,False
2008-07-22,600030,中信证券,证券,OSCILLATION,"all,none",False,False,2008-07-23,11.955,5.45,5.45,5.45,5.45,2,2008-07-24,41,-36.35,-39.64,-8.94,-14.99,False
2008-07-22,600089,特变电工,光伏,OSCILLATION,all,False,False,2008-07-23,4.582,1.05,1.05,29.88,29.88,93,2008-12-17,36,-27.31,-14.6,-14.81,19.9,True
2008-07-22,600111,北方稀土,有色金属,OSCILLATION,"all,none",False,False,2008-07-23,4.07,0.82,0.82,0.82,0.82,1,2008-07-23,71,-71.27,-71.5,-19.34,-41.85,False
2008-07-22,600276,恒瑞医药,创新药/医药,OSCILLATION,"all,none",True,False,2008-07-23,2.94,2.26,3.09,4.33,4.33,102,2008-12-19,64,-23.27,-12.01,-1.71,-5.43,True
2008-07-22,600487,亨通光电,通信,OSCILLATION,"all,none",False,False,2008-07-23,1.64,5.42,5.42,5.42,5.42,2,2008-07-24,63,-49.95,-52.52,-11.96,-9.54,False
2008-07-22,600549,厦门钨业,电池/有色金属,OSCILLATION,"all,none",True,False,2008-07-23,5.214,20.07,20.07,20.07,20.07,6,2008-07-30,63,-26.25,-38.58,-1.06,6.47,False
2008-07-22,601898,中煤能源,煤炭,OSCILLATION,"all,none",False,False,2008-07-23,9.181,0.7,0.7,0.7,0.7,1,2008-07-23,64,-57.64,-57.94,-16.0,-46.74,False
2008-07-22,601899,紫金矿业,有色金属/上证50,OSCILLATION,"all,none",False,False,2008-07-23,3.244,1.2,1.2,1.2,1.2,1,2008-07-23,64,-63.18,-63.61,-18.29,-39.59,False
2008-07-29,002050,三花智控,电池/家电,OSCILLATION,"all,none",True,False,2008-08-01,1.46,0.54,0.54,0.54,0.54,1,2008-08-01,65,-55.89,-56.13,-20.54,-21.08,False
2008-07-29,002179,中航光电,军工,OSCILLATION,"all,none",False,False,2008-07-30,1.387,1.61,1.61,9.9,9.9,115,2009-01-16,63,-56.91,-12.5,-26.29,6.99,True
2008-07-29,002230,科大讯飞,计算机/机器人,OSCILLATION,"all,none",True,False,2008-07-30,2.497,0.9,0.9,0.9,0.9,1,2008-07-30,47,-61.55,-61.89,-22.63,-21.85,False
2008-07-29,600030,中信证券,证券,OSCILLATION,"all,none",False,False,2008-07-30,11.759,0.49,3.42,3.42,3.42,42,2008-09-26,36,-35.29,-35.34,-24.82,-9.78,True
2008-07-29,600089,特变电工,光伏,OSCILLATION,all,False,False,2008-07-30,4.3,1.17,1.17,40.9,40.9,120,2009-02-09,32,-22.55,-8.9,-7.27,38.89,True
2008-07-29,600111,北方稀土,有色金属,OSCILLATION,"all,none",False,False,2008-07-30,3.783,1.32,1.32,1.32,1.32,1,2008-07-30,66,-69.09,-69.49,-27.41,-34.9,False
2008-07-29,600276,恒瑞医药,创新药/医药,OSCILLATION,"all,none",True,False,2008-07-30,2.877,5.37,5.37,6.63,6.63,97,2008-12-19,59,-21.57,-12.01,-2.49,-4.24,True
2008-07-29,600487,亨通光电,通信,OSCILLATION,"all,none",False,False,2008-07-30,1.628,3.34,3.34,3.34,3.34,2,2008-07-31,58,-49.59,-51.21,-22.72,-0.25,False
2008-07-29,601898,中煤能源,煤炭,OSCILLATION,"all,none",False,False,2008-07-30,9.168,0.63,0.63,0.63,0.63,1,2008-07-30,59,-57.58,-57.85,-23.02,-45.76,False
2008-07-29,601899,紫金矿业,有色金属/上证50,OSCILLATION,"all,none",False,False,2008-07-30,3.072,0.51,0.51,0.51,0.51,1,2008-07-30,59,-61.12,-61.31,-31.51,-34.94,False
2008-08-05,002050,三花智控,电池/家电,CRASH,"all,none",True,False,2008-08-06,1.35,2.34,2.34,2.34,2.34,1,2008-08-06,62,-52.28,-53.37,-14.15,-7.72,False
2008-08-05,002179,中航光电,军工,CRASH,"all,none",False,False,2008-08-06,1.254,4.04,4.04,32.36,32.36,118,2009-02-04,58,-52.34,-8.17,-18.13,27.78,True
2008-08-05,002230,科大讯飞,计算机/机器人,CRASH,"all,none",True,False,2008-08-06,2.251,2.65,2.65,2.65,2.65,1,2008-08-06,42,-57.35,-58.45,-16.23,-7.78,False
2008-08-05,600030,中信证券,证券,CRASH,"all,none",False,False,2008-08-06,11.001,3.05,10.54,10.54,10.54,37,2008-09-26,31,-30.84,-35.34,-23.95,7.36,True
2008-08-05,600089,特变电工,光伏,CRASH,all,False,False,2008-08-06,3.812,12.62,12.62,58.96,58.96,119,2009-02-09,31,-12.62,-3.77,5.05,56.75,True
2008-08-05,600276,恒瑞医药,创新药/医药,CRASH,"all,none",True,False,2008-08-06,2.871,5.59,5.59,6.85,6.85,92,2008-12-19,54,-21.41,-12.01,0.41,-3.22,True
2008-08-05,600549,厦门钨业,电池/有色金属,CRASH,"all,none",True,False,2008-08-06,5.204,4.83,18.27,23.2,23.2,120,2009-02-10,53,-26.11,-7.45,0.39,22.53,True
2008-08-12,002050,三花智控,电池/家电,CRASH,"all,none",True,False,2008-08-13,1.166,6.16,6.16,20.11,20.11,120,2009-02-13,57,-44.75,-6.6,-7.04,19.84,True
2008-08-12,002179,中航光电,军工,CRASH,"all,none",False,False,2008-08-13,1.018,11.63,11.63,75.84,75.84,120,2009-02-13,53,-41.29,-10.78,-1.26,73.74,True
2008-08-12,600089,特变电工,光伏,CRASH,all,False,False,2008-08-13,3.875,10.81,13.29,61.73,61.73,119,2009-02-16,26,-14.04,-6.91,-5.15,51.86,True
2008-08-12,600111,北方稀土,有色金属,CRASH,"all,none",False,False,2008-08-13,2.729,13.96,13.96,25.56,25.56,117,2009-02-11,56,-57.15,-16.41,-4.81,15.64,True
2008-08-12,600276,恒瑞医药,创新药/医药,CRASH,"all,none",True,False,2008-08-13,2.798,8.33,8.33,9.62,9.62,87,2008-12-19,49,-19.38,-12.01,-7.77,5.58,True
2008-08-12,601898,中煤能源,煤炭,CRASH,"all,none",False,False,2008-08-13,7.019,7.31,14.44,14.44,14.44,31,2008-09-25,49,-44.6,-51.59,-2.19,-14.99,False
2008-08-12,601899,紫金矿业,有色金属/上证50,CRASH,"all,none",False,False,2008-08-13,2.084,6.37,6.37,57.12,57.12,118,2009-02-11,49,-42.7,-7.15,-8.24,50.94,True
2008-08-19,002050,三花智控,电池/家电,BEARISH,"all,none",True,False,2008-08-20,1.16,6.67,6.67,22.52,22.52,116,2009-02-16,52,-44.49,-12.1,-7.55,18.44,True
2008-08-19,002179,中航光电,军工,BEARISH,"all,ss",False,False,2008-08-20,1.009,12.58,12.58,78.02,78.02,116,2009-02-16,48,-40.79,-11.84,1.53,70.28,True
2008-08-19,002230,科大讯飞,计算机/机器人,BEARISH,"all,none",True,False,2008-08-20,1.79,7.66,7.66,17.62,17.62,111,2009-02-09,33,-46.36,-9.24,-13.87,14.16,True
2008-08-19,600030,中信证券,证券,BEARISH,"all,none",False,False,2008-08-20,8.222,22.49,47.9,61.07,61.07,115,2009-02-16,21,-7.46,-13.86,14.34,47.32,True
2008-08-19,600089,特变电工,光伏,BEARISH,all,False,False,2008-08-20,3.98,7.86,28.96,61.06,61.06,119,2009-02-23,21,-16.32,-7.92,-8.89,49.03,True
2008-08-19,600111,北方稀土,有色金属,BEARISH,"all,none",False,False,2008-08-20,2.696,15.37,15.37,27.27,27.27,120,2009-02-23,51,-56.62,-8.62,-12.9,26.03,True
2008-08-19,600276,恒瑞医药,创新药/医药,BEARISH,"all,none",True,False,2008-08-20,2.847,6.47,6.47,12.08,12.08,118,2009-02-18,44,-20.76,-4.29,-7.79,8.47,True
2008-08-19,600487,亨通光电,通信,BEARISH,"all,none",False,False,2008-08-20,1.136,18.2,18.2,74.32,74.32,115,2009-02-16,44,-27.77,-9.84,3.15,72.22,True
2008-08-19,600549,厦门钨业,电池/有色金属,BEARISH,"all,none",True,False,2008-08-20,4.756,11.64,29.41,69.4,69.4,120,2009-02-24,44,-19.15,-9.18,-1.8,53.95,True
2008-08-19,601898,中煤能源,煤炭,BEARISH,"all,none",False,False,2008-08-20,6.634,13.54,21.08,21.08,21.08,26,2008-09-25,44,-41.38,-51.59,8.41,-15.95,False
2008-08-19,601899,紫金矿业,有色金属/上证50,BEARISH,"all,none",False,False,2008-08-20,1.967,9.92,9.92,72.62,72.62,117,2009-02-17,44,-39.29,-10.34,-2.78,63.49,True
2008-08-26,600089,特变电工,光伏,OSCILLATION,all,False,False,2008-08-27,3.675,13.88,44.33,74.45,74.45,114,2009-02-23,16,-9.36,-16.89,-4.98,59.45,True
2008-08-26,600276,恒瑞医药,创新药/医药,OSCILLATION,"all,none",True,False,2008-08-27,2.514,13.8,13.8,26.92,26.92,113,2009-02-18,39,-10.27,-10.78,3.82,15.77,True
2008-08-26,601898,中煤能源,煤炭,OSCILLATION,"all,none",False,False,2008-08-27,6.827,11.46,17.67,17.67,17.67,21,2008-09-25,39,-43.04,-51.59,-5.26,-29.98,False
2008-08-26,601899,紫金矿业,有色金属/上证50,OSCILLATION,"all,none",False,False,2008-08-27,1.905,5.74,5.74,103.48,103.48,117,2009-02-24,39,-37.3,-21.05,-13.73,69.88,True
2008-09-02,002050,三花智控,电池/家电,BEARISH,"all,none",True,False,2008-09-03,1.081,0.58,0.58,31.56,31.56,106,2009-02-16,42,-40.39,-19.21,-10.15,15.27,True
2008-09-02,002179,中航光电,军工,BEARISH,"all,ss",False,False,2008-09-03,1.035,5.72,5.72,73.59,73.59,106,2009-02-16,38,-42.27,-27.45,-17.73,49.64,True
2008-09-02,002230,科大讯飞,计算机/机器人,BEARISH,"all,none",True,False,2008-09-03,1.558,2.87,8.61,43.49,43.49,111,2009-02-23,23,-38.37,-18.37,-15.31,28.71,True
2008-09-02,600030,中信证券,证券,BEARISH,"all,none",False,False,2008-09-03,9.344,30.15,30.15,41.74,41.74,105,2009-02-16,11,-18.56,-24.13,-9.79,11.33,True
2008-09-02,600089,特变电工,光伏,BEARISH,all,False,False,2008-09-03,3.62,15.62,53.91,77.12,77.12,109,2009-02-23,11,-7.98,-16.89,-1.53,59.57,True
2008-09-02,600111,北方稀土,有色金属,BEARISH,"all,none",False,False,2008-09-03,2.34,2.05,2.05,48.32,48.32,111,2009-02-24,41,-50.02,-26.4,-19.76,23.85,True
2008-09-02,600276,恒瑞医药,创新药/医药,BEARISH,"all,none",True,False,2008-09-03,2.573,11.18,11.18,24.0,24.0,108,2009-02-18,34,-12.33,-10.78,-3.74,15.55,True
2008-09-02,600487,亨通光电,通信,BEARISH,"all,none",False,False,2008-09-03,1.152,10.93,17.61,89.63,89.63,118,2009-03-05,34,-28.76,-9.95,-5.75,72.02,True
2008-09-02,600549,厦门钨业,电池/有色金属,BEARISH,"all,none",True,False,2008-09-03,4.61,33.5,33.5,74.76,74.76,110,2009-02-24,34,-16.59,-29.54,9.93,36.45,True
2008-09-02,601898,中煤能源,煤炭,BEARISH,"all,none",False,False,2008-09-03,7.128,12.69,12.69,12.69,12.69,16,2008-09-25,34,-45.45,-51.59,-19.89,-31.68,False
2008-09-02,601899,紫金矿业,有色金属/上证50,BEARISH,"all,none",False,False,2008-09-03,1.905,3.89,3.89,103.48,103.48,112,2009-02-24,34,-37.3,-21.05,-20.29,84.43,True
2008-09-09,002050,三花智控,电池/家电,CRASH,"all,none",True,False,2008-09-10,1.028,2.61,2.61,38.22,38.22,101,2009-02-16,37,-37.38,-19.21,-14.12,19.19,True
2008-09-09,002179,中航光电,军工,CRASH,"all,ss",False,False,2008-09-10,0.962,3.03,20.51,86.75,86.75,101,2009-02-16,33,-37.89,-27.45,-5.17,70.07,True
2008-09-09,002230,科大讯飞,计算机/机器人,CRASH,"all,none",True,False,2008-09-10,1.391,13.61,21.65,62.33,62.33,120,2009-03-13,18,-30.98,-4.92,-16.08,58.09,True
2008-09-09,600030,中信证券,证券,CRASH,"all,none",False,False,2008-09-10,9.094,33.72,33.72,45.63,45.63,100,2009-02-16,6,-16.33,-24.13,12.96,17.54,True
2008-09-09,600089,特变电工,光伏,CRASH,all,False,False,2008-09-10,3.475,20.43,67.58,84.47,84.47,104,2009-02-23,6,-4.15,-16.89,9.0,67.79,True
2008-09-09,600111,北方稀土,有色金属,CRASH,"all,none",False,False,2008-09-10,1.854,28.75,28.75,107.23,107.23,120,2009-03-16,36,-36.94,-12.35,23.92,101.28,True
2008-09-09,600276,恒瑞医药,创新药/医药,CRASH,"all,none",True,False,2008-09-10,2.56,11.76,11.76,24.65,24.65,103,2009-02-18,29,-11.88,-10.78,-0.78,16.76,True
2008-09-09,600487,亨通光电,通信,CRASH,"all,none",False,False,2008-09-10,1.08,18.28,31.16,102.19,102.19,113,2009-03-05,29,-24.04,-11.71,8.59,90.78,True
2008-09-09,601898,中煤能源,煤炭,CRASH,"all,none",False,False,2008-09-10,6.455,24.45,24.45,24.45,24.45,11,2008-09-25,29,-39.75,-51.59,14.71,-21.86,False
2008-09-09,601899,紫金矿业,有色金属/上证50,CRASH,"all,none",False,False,2008-09-10,1.604,23.36,23.36,141.61,141.61,107,2009-02-24,29,-25.55,-21.05,11.44,100.97,True
2008-09-17,000657,中钨高新,有色金属,CRASH,"all,none",False,False,2008-09-18,1.834,17.1,17.1,70.46,70.46,103,2009-02-26,32,-41.47,-29.43,2.61,58.27,True
2008-09-17,002050,三花智控,电池/家电,CRASH,"all,none",True,False,2008-09-18,0.963,9.59,9.59,47.62,47.62,96,2009-02-16,32,-33.11,-19.21,-19.34,36.8,True
2008-09-17,002179,中航光电,军工,CRASH,"all,ss",False,False,2008-09-18,0.846,17.13,45.61,112.3,112.3,96,2009-02-16,28,-29.39,-27.45,-6.49,98.72,True
2008-09-17,002230,科大讯飞,计算机/机器人,CRASH,"all,none",True,False,2008-09-18,1.305,21.14,34.63,73.09,73.09,115,2009-03-13,13,-26.4,-7.13,-14.29,64.34,True
2008-09-17,600030,中信证券,证券,CRASH,"all,none",False,False,2008-09-18,8.079,50.53,50.53,63.94,63.94,95,2009-02-16,1,-5.81,-24.13,27.99,44.54,True
2008-09-17,600089,特变电工,光伏,CRASH,all,False,False,2008-09-18,3.511,19.19,69.49,82.58,82.58,99,2009-02-23,1,-5.14,-16.89,10.42,70.52,True
2008-09-17,600111,北方稀土,有色金属,CRASH,"all,none",False,False,2008-09-18,1.694,40.93,40.93,148.11,148.11,120,2009-03-20,32,-30.97,-8.03,19.18,141.84,True
2008-09-17,600276,恒瑞医药,创新药/医药,CRASH,"all,none",True,False,2008-09-18,2.441,17.21,19.67,30.73,30.73,98,2009-02-18,24,-7.58,-10.78,4.09,21.15,True
2008-09-17,600487,亨通光电,通信,CRASH,"all,none",False,False,2008-09-18,1.066,19.9,32.95,121.61,121.61,120,2009-03-23,24,-23.01,-6.17,0.25,118.75,True
2008-09-17,600549,厦门钨业,电池/有色金属,CRASH,"all,none",True,False,2008-09-18,4.993,23.28,23.28,61.37,61.37,100,2009-02-24,24,-22.98,-29.54,-2.42,49.58,True
2008-09-17,601898,中煤能源,煤炭,CRASH,"all,none",False,False,2008-09-18,5.557,44.56,44.56,44.56,44.56,6,2008-09-25,24,-30.02,-51.59,7.97,3.58,False
2008-09-17,601899,紫金矿业,有色金属/上证50,CRASH,"all,none",False,False,2008-09-18,1.659,19.29,20.0,159.06,159.06,120,2009-03-23,24,-28.0,-7.18,5.18,159.06,True
2008-09-24,000657,中钨高新,有色金属,OSCILLATION,"all,none",False,False,2008-09-25,2.041,5.21,5.21,60.18,60.18,118,2009-03-26,27,-47.41,-8.46,-20.06,54.7,True
2008-09-24,002050,三花智控,电池/家电,OSCILLATION,"all,none",True,False,2008-09-25,0.881,3.41,25.27,61.38,61.38,91,2009-02-16,27,-26.88,-19.21,-10.57,52.6,True
2008-09-24,002179,中航光电,军工,OSCILLATION,"all,ss",False,False,2008-09-25,0.911,4.24,51.81,118.02,118.02,120,2009-03-27,23,-34.38,-8.94,-25.43,112.65,True
2008-09-24,600030,中信证券,证券,OSCILLATION,"all,none",False,False,2008-09-25,10.594,14.79,14.79,25.01,25.01,90,2009-02-16,23,-25.78,-24.13,-15.2,14.74,True
2008-09-24,600089,特变电工,光伏,OSCILLATION,all,False,False,2008-09-25,3.812,9.4,56.12,80.1,80.1,120,2009-03-31,18,-8.14,-10.13,4.29,77.45,True
2008-09-24,600487,亨通光电,通信,OSCILLATION,"all,none",False,False,2008-09-25,1.168,3.86,30.41,161.95,161.95,118,2009-04-22,19,-29.73,-15.42,-18.84,143.22,True
2008-09-24,600549,厦门钨业,电池/有色金属,OSCILLATION,"all,none",True,False,2008-09-25,5.657,4.89,4.89,42.43,42.43,95,2009-02-24,19,-32.02,-29.54,-15.03,27.93,True
2008-09-24,601898,中煤能源,煤炭,OSCILLATION,"all,none",False,False,2008-09-25,7.385,8.77,8.77,8.77,8.77,1,2008-09-25,19,-47.34,-51.59,-31.79,-23.54,False
2008-09-24,601899,紫金矿业,有色金属/上证50,OSCILLATION,"all,none",False,False,2008-09-25,1.788,5.68,15.72,154.15,154.15,119,2009-03-27,19,-33.19,-8.25,-13.97,141.92,True
2008-10-08,000657,中钨高新,有色金属,BULLISH,"all,none",False,False,2008-10-09,1.934,1.92,2.2,82.17,82.17,118,2009-04-02,22,-44.52,-8.6,-28.58,71.73,True
2008-10-08,002050,三花智控,电池/家电,BULLISH,"all,none",True,False,2008-10-09,0.789,6.61,41.64,86.39,86.39,119,2009-04-03,22,-18.32,-3.6,-4.1,82.38,True
2008-10-08,002179,中航光电,军工,BULLISH,"all,ss",False,False,2008-10-09,0.812,0.21,77.54,164.68,164.68,117,2009-03-31,18,-26.41,-7.14,-19.23,155.07,True
2008-10-08,002230,科大讯飞,计算机/机器人,BULLISH,"all,none",True,False,2008-10-09,1.141,20.92,72.55,114.18,114.18,120,2009-04-03,3,-15.82,-6.62,-0.65,114.18,True
2008-10-08,600089,特变电工,光伏,BULLISH,all,False,False,2008-10-09,3.949,5.61,50.69,73.85,73.85,115,2009-03-31,13,-11.33,-8.38,-2.38,61.17,True
2008-10-08,600111,北方稀土,有色金属,BULLISH,"all,none",False,False,2008-10-09,2.059,0.71,0.71,108.03,108.03,115,2009-03-27,22,-43.19,-13.66,-15.17,93.26,True
2008-10-08,600276,恒瑞医药,创新药/医药,BULLISH,"all,none",True,False,2008-10-09,2.559,3.15,19.89,24.72,24.72,88,2009-02-18,14,-11.82,-10.78,-6.94,15.27,True
2008-10-08,600487,亨通光电,通信,BULLISH,"all,none",False,False,2008-10-09,1.083,0.24,40.63,182.46,182.46,113,2009-04-22,14,-24.23,-18.15,-15.29,152.85,True
2008-10-08,600549,厦门钨业,电池/有色金属,BULLISH,"all,none",True,False,2008-10-09,5.003,4.02,4.02,61.05,61.05,90,2009-02-24,14,-23.13,-29.54,-12.07,43.15,True
2008-10-08,601899,紫金矿业,有色金属/上证50,BULLISH,"all,none",False,False,2008-10-09,1.784,0.0,15.97,154.7,154.7,114,2009-03-27,14,-33.04,-14.69,-22.54,131.95,True
2008-10-15,002179,中航光电,军工,CRASH,"all,ss",False,False,2008-10-16,0.656,22.23,121.75,253.71,253.71,120,2009-04-13,13,-8.89,-6.73,-2.35,250.04,True
2008-10-15,002230,科大讯飞,计算机/机器人,CRASH,"all,none",True,False,2008-10-16,1.05,38.42,92.61,144.11,144.11,117,2009-04-08,1,-1.99,-8.12,25.28,141.83,True
2008-10-15,600030,中信证券,证券,CRASH,"all,none",False,False,2008-10-16,9.09,12.97,23.4,45.7,45.7,81,2009-02-16,14,-13.49,-24.13,-4.38,39.48,True
2008-10-15,600089,特变电工,光伏,CRASH,all,False,False,2008-10-16,3.884,13.01,53.21,92.18,92.18,118,2009-04-13,8,-9.85,-6.12,-1.86,83.51,True
2008-10-15,600111,北方稀土,有色金属,CRASH,"all,none",False,False,2008-10-16,1.686,16.18,16.55,154.02,154.02,110,2009-03-27,17,-30.63,-13.66,-11.86,148.34,True
2008-10-15,600276,恒瑞医药,创新药/医药,CRASH,"all,none",True,False,2008-10-16,2.493,3.14,23.02,27.97,27.97,83,2009-02-18,9,-9.52,-10.78,-7.48,17.03,True
2008-10-15,600487,亨通光电,通信,CRASH,"all,none",False,False,2008-10-16,0.915,18.55,68.68,234.42,234.42,108,2009-04-22,9,-10.29,-18.15,-7.1,181.82,True
2008-10-15,600549,厦门钨业,电池/有色金属,CRASH,"all,none",True,False,2008-10-16,4.696,0.11,3.75,71.58,71.58,85,2009-02-24,9,-18.11,-29.54,-10.5,64.29,True
2008-10-15,601898,中煤能源,煤炭,CRASH,"all,none",False,False,2008-10-16,4.761,7.41,12.8,56.05,56.05,119,2009-04-13,9,-18.32,-4.49,-16.03,51.74,True
2008-10-15,601899,紫金矿业,有色金属/上证50,CRASH,"all,none",False,False,2008-10-16,1.483,1.84,39.47,206.32,206.32,109,2009-03-27,9,-19.47,-14.69,-18.16,185.26,True
2008-10-22,002050,三花智控,电池/家电,BEARISH,"all,none",True,False,2008-10-23,0.748,12.87,57.07,102.64,102.64,118,2009-04-17,12,-13.92,-11.71,-8.65,80.91,True
2008-10-22,002179,中航光电,军工,BEARISH,"all,ss",False,False,2008-10-23,0.639,39.08,138.59,303.49,303.49,117,2009-04-16,8,-6.45,-13.25,4.3,250.85,True
2008-10-22,600030,中信证券,证券,BEARISH,"all,none",False,False,2008-10-23,9.123,13.71,22.95,47.84,47.84,119,2009-04-17,9,-13.81,-4.12,-9.56,44.96,True
2008-10-22,600089,特变电工,光伏,BEARISH,all,False,False,2008-10-23,3.81,34.74,56.21,95.94,95.94,113,2009-04-13,3,-8.08,-12.02,-3.09,75.35,True
2008-10-22,600276,恒瑞医药,创新药/医药,BEARISH,"all,none",True,False,2008-10-23,2.344,10.32,30.86,36.13,36.13,78,2009-02-18,4,-3.75,-10.78,2.21,31.53,True
2008-10-22,600487,亨通光电,通信,BEARISH,"all,none",False,False,2008-10-23,0.9,40.93,71.42,239.86,239.86,103,2009-04-22,4,-8.83,-18.15,8.25,187.29,True
2008-10-29,000657,中钨高新,有色金属,CRASH,"all,none",False,False,2008-10-30,1.233,28.47,60.39,216.51,216.51,110,2009-04-14,7,-12.93,-23.57,4.75,153.1,True
2008-10-29,002050,三花智控,电池/家电,CRASH,"all,none",True,False,2008-10-30,0.671,25.88,75.18,126.0,126.0,113,2009-04-17,7,-4.0,-18.27,7.41,88.12,True
2008-10-29,002179,中航光电,军工,CRASH,"all,ss",False,False,2008-10-30,0.641,52.23,137.95,302.41,302.41,112,2009-04-16,3,-6.7,-20.9,23.97,234.38,True
2008-10-29,002230,科大讯飞,计算机/机器人,CRASH,"all,none",True,False,2008-10-30,1.315,28.68,58.39,104.76,104.76,113,2009-04-16,4,-7.03,-14.26,5.61,76.36,True
2008-10-29,600089,特变电工,光伏,CRASH,all,False,False,2008-10-30,3.846,37.92,54.75,94.1,94.1,109,2009-04-13,4,-7.88,-13.8,6.44,75.77,True
2008-10-29,600276,恒瑞医药,创新药/医药,CRASH,"all,none",True,False,2008-10-30,2.261,14.36,35.66,41.12,41.12,73,2009-02-18,1,0.0,-10.78,4.15,37.52,True
2008-10-29,600487,亨通光电,通信,CRASH,"all,none",False,False,2008-10-30,0.875,49.52,82.85,249.62,249.62,98,2009-04-22,1,-0.16,-19.41,21.51,196.45,True
2008-10-29,600549,厦门钨业,电池/有色金属,CRASH,"all,none",True,False,2008-10-30,4.203,15.57,38.19,91.71,91.71,75,2009-02-24,7,-8.5,-29.54,1.68,58.43,True
2008-10-29,601899,紫金矿业,有色金属/上证50,CRASH,"all,none",False,False,2008-10-30,1.233,48.73,67.72,268.35,268.35,99,2009-03-27,4,-2.85,-26.2,10.13,179.75,True
2008-11-05,000657,中钨高新,有色金属,BEARISH,"all,none",False,False,2008-11-06,1.18,34.25,105.9,230.75,230.75,105,2009-04-14,2,-9.01,-23.57,25.68,194.25,True
