code,name,period,hold_ratio,hold_ratio_change,n_funds
600094,大名城,2026-06-30,28.2713,1.3965,64
600095,湘财股份,2025-12-31,74.3608,1.8992,176
600095,湘财股份,2026-03-31,72.2020,-2.1588,4
600095,湘财股份,2026-06-30,73.6581,1.4561,148
600096,云天化,2025-12-31,54.2929,2.5299,767
600096,云天化,2026-03-31,48.9669,-5.3260,42
600096,云天化,2026-06-30,51.8852,2.9183,478
600097,开创国际,2025-12-31,47.8717,-6.9971,44
600097,开创国际,2026-03-31,45.5516,-2.3201,1
600097,开创国际,2026-06-30,47.5666,2.0150,61
600098,广州发展,2025-12-31,79.0430,1.4499,328
600098,广州发展,2026-03-31,76.7995,-2.2435,14
600098,广州发展,2026-06-30,78.9175,2.1180,275
600099,林海股份,2025-12-31,45.6421,2.1677,55
600099,林海股份,2026-03-31,46.6991,1.0570,6
600099,林海股份,2026-06-30,48.0276,1.3285,95
600100,同方股份,2025-12-31,38.6323,1.5804,220
600100,同方股份,2026-03-31,35.7037,-2.9286,12
600100,同方股份,2026-06-30,36.1655,0.4618,161
600101,明星电力,2025-12-31,33.2120,0.9596,25
600101,明星电力,2026-03-31,33.2028,-0.0092,4
600101,明星电力,2026-06-30,32.7358,-0.4670,28
600103,青山纸业,2025-12-31,30.4141,0.7379,9
600103,青山纸业,2026-03-31,27.9656,-2.4485,0
600103,青山纸业,2026-06-30,30.5266,2.5610,30
600104,上汽集团,2025-12-31,86.1366,2.0904,588
600104,上汽集团,2026-03-31,80.5811,-5.5555,79
600104,上汽集团,2026-06-30,80.1868,-0.3943,470
600105,永鼎股份,2025-12-31,38.4506,5.2449,198
600105,永鼎股份,2026-03-31,38.4937,0.0431,91
600105,永鼎股份,2026-06-30,47.7630,9.2693,815
600106,重庆路桥,2025-12-31,29.4486,-0.0069,20
600106,重庆路桥,2026-03-31,29.4064,-0.0422,0
600106,重庆路桥,2026-06-30,29.4332,0.0268,15
600107,*ST尔雅,2025-12-31,20.3858,-1.0036,0
600107,*ST尔雅,2026-03-31,20.3858,0.0000,0
600107,*ST尔雅,2026-06-30,20.3858,0.0000,0
600108,亚盛集团,2025-12-31,30.2762,0.7943,48
600108,亚盛集团,2026-03-31,33.7836,3.5074,4
600108,亚盛集团,2026-06-30,32.9675,-0.8161,41
600109,国金证券,2025-12-31,50.6332,1.9324,238
600109,国金证券,2026-03-31,47.0463,-3.5869,5
600109,国金证券,2026-06-30,51.9986,4.9523,268
600110,诺德股份,2025-12-31,33.0502,2.0879,30
600110,诺德股份,2026-03-31,34.3513,1.3011,9
600110,诺德股份,2026-06-30,36.9837,2.6324,51
600111,北方稀土,2025-12-31,52.6847,3.2172,520
600111,北方稀土,2026-03-31,50.7217,-1.9630,113
600111,北方稀土,2026-06-30,49.8347,-0.8870,602
600113,浙江东日,2025-12-31,50.4633,1.1700,46
600113,浙江东日,2026-03-31,49.8513,-0.6120,4
600113,浙江东日,2026-06-30,51.7952,1.9439,110
600114,东睦股份,2025-12-31,36.2072,2.2827,284
600114,东睦股份,2026-03-31,30.4055,-5.8017,22
600114,东睦股份,2026-06-30,33.0962,2.6907,175
600115,中国东航,2025-12-31,82.9963,8.1315,666
600115,中国东航,2026-03-31,73.5854,-9.4109,65
600115,中国东航,2026-06-30,77.6022,4.0168,548
600116,三峡水利,2025-12-31,57.9555,2.0273,88
600116,三峡水利,2026-03-31,55.9282,-2.0273,0
600116,三峡水利,2026-06-30,56.8114,0.8832,91
600117,西宁特钢,2025-12-31,71.1171,1.1935,7
600117,西宁特钢,2026-03-31,71.0668,-0.0503,0
600117,西宁特钢,2026-06-30,71.0809,0.0141,4
600118,中国卫星,2025-12-31,60.3845,5.6667,326
600118,中国卫星,2026-03-31,59.4135,-0.9710,66
600118,中国卫星,2026-06-30,59.2707,-0.1428,370
600119,*ST长投,2025-12-31,49.1097,-0.1897,3
600119,*ST长投,2026-03-31,51.3546,2.2449,2
600119,*ST长投,2026-06-30,52.3696,1.0150,0
600120,浙江东方,2025-12-31,53.5617,0.1085,83
600120,浙江东方,2026-03-31,52.0116,-1.5501,3
600120,浙江东方,2026-06-30,51.1415,-0.8701,42
600121,郑州煤电,2025-12-31,55.6605,0.5877,16
600121,郑州煤电,2026-03-31,54.9572,-0.7033,2
600121,郑州煤电,2026-06-30,56.2479,1.2907,19
600123,兰花科创,2025-12-31,54.7241,-3.0625,75
600123,兰花科创,2026-03-31,51.3068,-3.4173,5
600123,兰花科创,2026-06-30,56.6842,5.3774,141
600125,铁龙物流,2025-12-31,41.8327,2.9593,149
600125,铁龙物流,2026-03-31,39.2118,-2.6209,11
600125,铁龙物流,2026-06-30,38.9302,-0.2816,77
600126,杭钢股份,2025-12-31,66.5640,0.5693,144
600126,杭钢股份,2026-03-31,59.9821,-6.5819,4
600126,杭钢股份,2026-06-30,59.6167,-0.3654,93
600127,金健米业,2025-12-31,22.6162,0.9189,29
600127,金健米业,2026-03-31,23.5593,0.9431,1
600127,金健米业,2026-06-30,22.1372,-1.4221,7
600128,苏豪弘业,2025-12-31,32.9824,1.8774,78
600128,苏豪弘业,2026-03-31,32.1006,-0.8818,0
600128,苏豪弘业,2026-06-30,35.0003,2.8997,83
600129,太极集团,2025-12-31,47.3561,1.8339,71
600129,太极集团,2026-03-31,41.7687,-5.5874,2
600129,太极集团,2026-06-30,42.2827,0.5140,63
600130,波导股份,2025-12-31,18.6698,0.4668,0
600130,波导股份,2026-03-31,19.1937,0.5239,0
600130,波导股份,2026-06-30,18.6949,-0.4988,12
600131,国网信通,2025-12-31,71.4752,3.3093,249
600131,国网信通,2026-03-31,68.7338,-2.7414,7
600131,国网信通,2026-06-30,71.4062,2.6724,208
600132,重庆啤酒,2025-12-31,73.9566,4.5083,298
600132,重庆啤酒,2026-03-31,70.2831,-3.6735,36
600132,重庆啤酒,2026-06-30,73.0640,2.7809,248
600133,东湖高新,2025-12-31,23.0040,0.1413,32
600133,东湖高新,2026-03-31,21.0316,-1.9724,1
600133,东湖高新,2026-06-30,20.9836,-0.0480,27
600135,乐凯胶片,2025-12-31,46.5684,0.8837,10
600135,乐凯胶片,2026-03-31,46.8061,0.2377,0
600135,乐凯胶片,2026-06-30,47.5126,0.7065,39
600136,ST明诚,2025-12-31,51.8802,-2.1963,0
600136,ST明诚,2026-03-31,51.1961,-0.6841,0
600136,ST明诚,2026-06-30,48.8228,-2.3733,0
600137,浪莎股份,2025-12-31,59.5304,0.8980,33
600137,浪莎股份,2026-03-31,59.3063,-0.2241,4
600137,浪莎股份,2026-06-30,60.7039,1.3976,62
600138,中青旅,2025-12-31,27.5855,-0.0399,38
600138,中青旅,2026-03-31,26.3849,-1.2006,1
600138,中青旅,2026-06-30,26.2203,-0.1646,37
600141,兴发集团,2025-12-31,55.2192,10.4083,619
600141,兴发集团,2026-03-31,44.3212,-10.8980,52
600141,兴发集团,2026-06-30,48.1139,3.7927,558
600143,金发科技,2025-12-31,7.5210,1.7517,261
600143,金发科技,2026-03-31,5.4978,-2.0232,4
600143,金发科技,2026-06-30,10.8016,5.3038,271
600148,长春一东,2025-12-31,53.2312,1.6686,34
600148,长春一东,2026-03-31,50.4753,-2.7559,2
600148,长春一东,2026-06-30,52.7524,2.2771,94
600149,廊坊发展,2025-12-31,35.9910,0.5997,20
600149,廊坊发展,2026-03-31,35.7293,-0.2617,2
600149,廊坊发展,2026-06-30,38.4054,2.6761,44
600150,中国船舶,2025-12-31,55.2457,13.9595,856
600150,中国船舶,2026-03-31,57.5757,2.3300,112
600150,中国船舶,2026-06-30,61.8804,4.3047,1221
600151,航天机电,2025-12-31,40.3528,1.2117,34
600151,航天机电,2026-03-31,39.2833,-1.0695,9
600151,航天机电,2026-06-30,38.7281,-0.5552,41
600152,维科技术,2025-12-31,36.0017,0.3830,23
600152,维科技术,2026-03-31,38.3099,2.3082,1
600152,维科技术,2026-06-30,38.5101,0.2002,26
600153,建发股份,2025-12-31,65.2076,2.6949,383
600153,建发股份,2026-03-31,61.2568,-3.9508,33
600153,建发股份,2026-06-30,66.2848,5.0280,474
600155,华创云信,2025-12-31,42.4555,4.9156,101
600155,华创云信,2026-03-31,36.0952,-6.3603,5
600155,华创云信,2026-06-30,41.1859,5.0907,95
600156,华升股份,2025-12-31,40.4920,-0.2060,14
600156,华升股份,2026-03-31,40.8855,0.3935,0
600156,华升股份,2026-06-30,42.2694,1.3839,12
600157,永泰能源,2025-12-31,27.1897,1.7731,158
600157,永泰能源,2026-03-31,25.6637,-1.5260,18
600157,永泰能源,2026-06-30,26.5246,0.8609,186
600158,中体产业,2025-12-31,30.9865,1.8568,50
600158,中体产业,2026-03-31,28.5387,-2.4478,1
600158,中体产业,2026-06-30,30.9828,2.4441,69
600159,大龙地产,2025-12-31,52.4524,4.7518,56
600159,大龙地产,2026-03-31,52.8253,0.3729,2
600159,大龙地产,2026-06-30,50.5738,-2.2515,50
600160,巨化股份,2025-12-31,68.4018,4.4124,853
600160,巨化股份,2026-03-31,65.3497,-3.0521,82
600160,巨化股份,2026-06-30,63.2412,-2.1085,700
600161,天坛生物,2025-12-31,58.7792,3.3525,294
600161,天坛生物,2026-03-31,53.5698,-5.2094,5
600161,天坛生物,2026-06-30,55.2963,1.7265,212
600162,香江控股,2025-12-31,69.9769,-0.3605,24
600162,香江控股,2026-03-31,69.9926,0.0157,1
600162,香江控股,2026-06-30,70.0220,0.0294,13
600163,中闽能源,2025-12-31,72.5189,0.4002,73
600163,中闽能源,2026-03-31,70.2348,-2.2841,3
600163,中闽能源,2026-06-30,70.7739,0.5391,92
600165,宁科生物,2025-12-31,33.8416,4.6396,0
600165,宁科生物,2026-03-31,23.3288,-10.5128,0
600165,宁科生物,2026-06-30,23.3615,0.0327,0
600166,福田汽车,2025-12-31,56.2202,3.5817,431
600166,福田汽车,2026-03-31,53.0739,-3.1463,30
600166,福田汽车,2026-06-30,59.4854,6.4115,460
600167,联美控股,2025-12-31,81.5565,1.2701,38
600167,联美控股,2026-03-31,80.2864,-1.2701,0
600167,联美控股,2026-06-30,81.3228,1.0364,69
600168,武汉控股,2025-12-31,60.5939,0.2078,15
600168,武汉控股,2026-03-31,60.0803,-0.5136,2
600168,武汉控股,2026-06-30,60.5713,0.4910,29
600169,ST太重,2025-12-31,53.1223,-0.8497,1
600169,ST太重,2026-03-31,52.6597,-0.4626,0
600169,ST太重,2026-06-30,52.6597,0.0000,0
600170,上海建工,2025-12-31,52.1436,2.6224,234
600170,上海建工,2026-03-31,49.7575,-2.3861,5
600170,上海建工,2026-06-30,49.6285,-0.1290,221
600171,上海贝岭,2025-12-31,29.2364,1.1672,119
600171,上海贝岭,2026-03-31,26.6877,-2.5487,3
600171,上海贝岭,2026-06-30,27.5518,0.8641,139
600172,黄河旋风,2025-12-31,25.4043,0.0724,6
600172,黄河旋风,2026-03-31,25.2863,-0.1180,0
600172,黄河旋风,2026-06-30,25.3484,0.0621,12
600173,卧龙新能,2025-12-31,60.9170,-0.3995,13
600173,卧龙新能,2026-03-31,61.2722,0.3552,1
600173,卧龙新能,2026-06-30,61.1024,-0.1698,7
600176,中国巨石,2025-12-31,65.2072,2.7716,711
600176,中国巨石,2026-03-31,62.4298,-2.7774,157
600176,中国巨石,2026-06-30,66.9420,4.5122,1541
600177,雅戈尔,2025-12-31,64.6011,3.0819,366
600177,雅戈尔,2026-03-31,61.6259,-2.9752,44
600177,雅戈尔,2026-06-30,68.0025,6.3766,423
600178,东安动力,2025-12-31,51.2341,0.0498,14
600178,东安动力,2026-03-31,51.1347,-0.0994,0
600178,东安动力,2026-06-30,51.2994,0.1647,7
600179,安通控股,2025-12-31,54.3621,-0.2701,40
600179,安通控股,2026-03-31,54.8620,0.4999,0
600179,安通控股,2026-06-30,59.3939,4.5319,39
600180,*ST瑞茂,2025-12-31,60.6524,0.5316,28
600180,*ST瑞茂,2026-03-31,60.8483,0.1959,1
600180,*ST瑞茂,2026-06-30,59.4876,-1.3607,0
600182,S佳通,2025-12-31,0.7695,0.1205,11
600182,S佳通,2026-03-31,0.6372,-0.1323,0
600182,S佳通,2026-06-30,0.6409,0.0037,1
600183,生益科技,2025-12-31,70.9503,5.2901,1502
600183,生益科技,2026-03-31,59.8132,-11.1371,157
600183,生益科技,2026-06-30,67.5038,7.6906,1852
600184,光电股份,2025-12-31,62.7996,-0.7514,42
600184,光电股份,2026-03-31,58.4736,-4.3260,9
600184,光电股份,2026-06-30,58.4618,-0.0118,63
600185,珠免集团,2025-12-31,49.5600,2.2273,50
600185,珠免集团,2026-03-31,47.1420,-2.4180,3
600185,珠免集团,2026-06-30,46.3583,-0.7837,67
600186,莲花控股,2025-12-31,30.9883,2.9350,56
600186,莲花控股,2026-03-31,29.3500,-1.6383,6
600186,莲花控股,2026-06-30,32.8518,3.5018,160
600187,*ST国中,2025-12-31,17.8109,0.3700,8
600187,*ST国中,2026-03-31,21.3385,3.5276,0
600187,*ST国中,2026-06-30,17.9131,-3.4254,0
600188,兖矿能源,2025-12-31,82.4881,2.9326,507
600188,兖矿能源,2026-03-31,80.3142,-2.1739,130
600188,兖矿能源,2026-06-30,82.7234,2.4092,729
600189,泉阳泉,2025-12-31,39.3851,1.1803,18
600189,泉阳泉,2026-03-31,43.2583,3.8732,7
600189,泉阳泉,2026-06-30,49.8473,6.5890,121
600191,华资实业,2025-12-31,58.0330,-1.0261,16
600191,华资实业,2026-03-31,57.9911,-0.0419,0
600191,华资实业,2026-06-30,58.0280,0.0369,17
600192,长城电工,2025-12-31,41.8629,1.2211,3
600192,长城电工,2026-03-31,40.9983,-0.8646,0
600192,长城电工,2026-06-30,41.0447,0.0464,5
600195,中牧股份,2025-12-31,56.5819,3.0271,180
600195,中牧股份,2026-03-31,52.8681,-3.7138,2
600195,中牧股份,2026-06-30,54.6111,1.7430,79
600196,复星医药,2025-12-31,55.3313,3.0277,383
600196,复星医药,2026-03-31,51.3638,-3.9675,44
600196,复星医药,2026-06-30,52.0662,0.7024,442
600197,伊力特,2025-12-31,52.7666,1.1976,45
600197,伊力特,2026-03-31,51.0997,-1.6669,6
600197,伊力特,2026-06-30,46.0780,-5.0217,21
600198,大唐电信,2025-12-31,53.6970,0.1019,37
600198,大唐电信,2026-03-31,53.5667,-0.1303,2
600198,大唐电信,2026-06-30,53.9105,0.3438,18
600199,金种子酒,2025-12-31,36.8568,0.9159,35
600199,金种子酒,2026-03-31,36.5836,-0.2732,7
600199,金种子酒,2026-06-30,36.1556,-0.4280,11
600201,生物股份,2025-12-31,25.8870,-0.7688,89
600201,生物股份,2026-03-31,24.4535,-1.4335,21
600201,生物股份,2026-06-30,26.9300,2.4765,165
600202,哈空调,2025-12-31,37.0806,3.0084,42
600202,哈空调,2026-03-31,37.3550,0.2744,2
600202,哈空调,2026-06-30,38.7444,1.3894,54
600203,福日电子,2025-12-31,28.3293,0.7394,25
600203,福日电子,2026-03-31,27.2661,-1.0632,0
600203,福日电子,2026-06-30,30.4907,3.2246,71
600206,有研新材,2025-12-31,45.4424,3.8675,88
600206,有研新材,2026-03-31,42.8250,-2.6174,7
600206,有研新材,2026-06-30,45.4274,2.6024,137
600207,安彩高科,2025-12-31,59.5016,0.4785,24
600207,安彩高科,2026-03-31,59.0851,-0.4165,0
600207,安彩高科,2026-06-30,58.7417,-0.3434,10
600208,衢州发展,2025-12-31,45.9862,-0.5802,218
600208,衢州发展,2026-03-31,42.9931,-2.9931,8
600208,衢州发展,2026-06-30,42.9878,-0.0053,192
600210,紫江企业,2025-12-31,34.6347,4.1026,256
600210,紫江企业,2026-03-31,30.2117,-4.4230,11
600210,紫江企业,2026-06-30,31.6549,1.4432,137
600211,西藏药业,2025-12-31,64.4536,1.5711,68
600211,西藏药业,2026-03-31,63.6740,-0.7796,2
600211,西藏药业,2026-06-30,64.8779,1.2039,103
600212,绿能慧充,2025-12-31,19.4989,1.4971,91
600212,绿能慧充,2026-03-31,14.1044,-5.3945,1
600212,绿能慧充,2026-06-30,15.5285,1.4241,33
600215,派斯林,2025-12-31,32.7420,1.9063,25
600215,派斯林,2026-03-31,31.1474,-1.5946,4
600215,派斯林,2026-06-30,28.9816,-2.1658,17
600216,浙江医药,2025-12-31,48.5901,3.3524,128
600216,浙江医药,2026-03-31,47.6462,-0.9439,19
600216,浙江医药,2026-06-30,48.7886,1.1424,153
600217,中再资环,2025-12-31,46.0300,2.2072,33
600217,中再资环,2026-03-31,43.7987,-2.2313,0
600217,中再资环,2026-06-30,44.3871,0.5884,16
600218,全柴动力,2025-12-31,34.5093,0.1926,20
600218,全柴动力,2026-03-31,34.3167,-0.1926,0
600218,全柴动力,2026-06-30,35.2438,0.9271,74
600219,南山铝业,2025-12-31,62.9102,5.0926,553
600219,南山铝业,2026-03-31,55.7591,-7.1511,32
600219,南山铝业,2026-06-30,52.9444,-2.8147,469
600221,海航控股,2025-12-31,52.7487,13.5663,67
600221,海航控股,2026-03-31,51.9883,-0.7604,2
600221,海航控股,2026-06-30,53.3387,1.3504,203
600222,太龙药业,2025-12-31,25.0823,0.9849,24
600222,太龙药业,2026-03-31,24.1190,-0.9633,1
600222,太龙药业,2026-06-30,25.4056,1.2866,20
600223,福瑞达,2025-12-31,57.2595,1.3543,47
600223,福瑞达,2026-03-31,54.8384,-2.4211,0
600223,福瑞达,2026-06-30,55.3086,0.4702,37
600226,亨通股份,2025-12-31,43.6265,3.6416,30
600226,亨通股份,2026-03-31,40.6974,-2.9291,1
600226,亨通股份,2026-06-30,41.2443,0.5469,136
600227,赤天化,2025-12-31,19.6579,0.0000,0
600227,赤天化,2026-03-31,21.7755,2.1176,0
600227,赤天化,2026-06-30,22.4259,0.6504,7
600228,返利科技,2025-12-31,29.9905,-1.3801,0
600228,返利科技,2026-03-31,29.9690,-0.0215,0
600228,返利科技,2026-06-30,31.0114,1.0424,2
600229,城市传媒,2025-12-31,63.8262,0.4562,25
600229,城市传媒,2026-03-31,64.6678,0.8416,1
600229,城市传媒,2026-06-30,64.6355,-0.0323,26
600230,沧州大化,2025-12-31,54.8251,7.5360,102
600230,沧州大化,2026-03-31,52.8566,-1.9685,22
600230,沧州大化,2026-06-30,55.1681,2.3115,184
600231,凌钢股份,2025-12-31,77.9124,-0.5193,7
600231,凌钢股份,2026-03-31,76.7856,-1.1268,1
600231,凌钢股份,2026-06-30,76.7517,-0.0339,8
600232,金鹰股份,2025-12-31,52.7266,1.6101,18
600232,金鹰股份,2026-03-31,50.8825,-1.8441,0
600232,金鹰股份,2026-06-30,56.1300,5.2475,59
600233,圆通速递,2025-12-31,65.8240,4.2900,569
600233,圆通速递,2026-03-31,59.4202,-6.4038,80
600233,圆通速递,2026-06-30,62.7994,3.3792,753
600234,科新发展,2025-12-31,35.1338,0.0197,5
600234,科新发展,2026-03-31,33.1603,-1.9735,0
600234,科新发展,2026-06-30,33.4942,0.3339,11
600235,民丰特纸,2025-12-31,38.9061,2.6123,41
600235,民丰特纸,2026-03-31,37.9550,-0.9511,2
600235,民丰特纸,2026-06-30,40.7139,2.7589,64
600236,桂冠电力,2025-12-31,95.4423,0.5567,193
600236,桂冠电力,2026-03-31,94.9793,-0.4630,7
600236,桂冠电力,2026-06-30,96.3094,1.3301,174
600237,铜峰电子,2025-12-31,24.1319,-2.3648,26
600237,铜峰电子,2026-03-31,24.2811,0.1492,0
600237,铜峰电子,2026-06-30,25.7358,1.4547,22
600238,ST椰岛,2025-12-31,25.1349,-3.1126,0
600238,ST椰岛,2026-03-31,24.1174,-1.0175,0
600238,ST椰岛,2026-06-30,26.9518,2.8344,0
600239,ST云城,2025-12-31,43.0370,-0.1860,5
600239,ST云城,2026-03-31,43.1836,0.1466,1
600239,ST云城,2026-06-30,43.0749,-0.1087,0
600241,时代万恒,2025-12-31,56.6735,1.4478,29
600241,时代万恒,2026-03-31,56.0280,-0.6455,2
600241,时代万恒,2026-06-30,57.6843,1.6563,41
600243,*ST海华,2025-12-31,14.3403,0.0137,0
600243,*ST海华,2026-03-31,17.9933,3.6530,0
600243,*ST海华,2026-06-30,18.5914,0.5981,0
600246,万通发展,2025-12-31,45.3856,-1.2227,60
600246,万通发展,2026-03-31,28.7356,-16.6500,4
600246,万通发展,2026-06-30,34.3685,5.6329,206
600248,陕建股份,2025-12-31,74.2764,0.0066,38
600248,陕建股份,2026-03-31,73.2288,-1.0476,0
600248,陕建股份,2026-06-30,73.3337,0.1049,20
600249,两面针,2025-12-31,39.0010,1.5283,32
600249,两面针,2026-03-31,38.4794,-0.5216,2
600249,两面针,2026-06-30,37.9793,-0.5001,14
600250,南京商旅,2025-12-31,56.5372,1.3516,24
600250,南京商旅,2026-03-31,55.1385,-1.3987,1
600250,南京商旅,2026-06-30,55.7584,0.6199,27
600251,冠农股份,2025-12-31,48.8412,0.5196,58
600251,冠农股份,2026-03-31,49.0551,0.2139,6
600251,冠农股份,2026-06-30,49.3832,0.3281,116
600252,中恒集团,2025-12-31,35.1859,0.5086,57
600252,中恒集团,2026-03-31,33.5979,-1.5880,4
600252,中恒集团,2026-06-30,32.0229,-1.5750,30
600255,鑫科材料,2025-12-31,11.7076,0.5950,15
600255,鑫科材料,2026-03-31,11.1570,-0.5506,1
600255,鑫科材料,2026-06-30,12.4628,1.3058,20
600256,广汇能源,2025-12-31,44.4357,1.8924,163
600256,广汇能源,2026-03-31,48.0822,3.6465,83
600256,广汇能源,2026-06-30,53.5146,5.4324,364
600257,大湖股份,2025-12-31,30.0634,0.9022,27
600257,大湖股份,2026-03-31,31.1296,1.0662,0
600257,大湖股份,2026-06-30,34.2990,3.1694,50
600258,首旅酒店,2025-12-31,69.6287,6.5553,516
600258,首旅酒店,2026-03-31,58.7431,-10.8856,54
600258,首旅酒店,2026-06-30,62.3482,3.6051,352
600259,中稀有色,2025-12-31,49.3146,4.2239,137
600259,中稀有色,2026-03-31,48.0876,-1.2270,31
600259,中稀有色,2026-06-30,52.5688,4.4812,318
600261,阳光照明,2025-12-31,42.3099,-0.3302,32
600261,阳光照明,2026-03-31,41.9088,-0.4011,0
600261,阳光照明,2026-06-30,39.9145,-1.9943,22
600262,北方股份,2025-12-31,53.3240,10.5239,191
600262,北方股份,2026-03-31,43.8244,-9.4996,9
600262,北方股份,2026-06-30,45.1069,1.2825,84
600265,*ST景谷,2025-12-31,64.3051,-0.5000,0
600265,*ST景谷,2026-03-31,64.3051,0.0000,0
600265,*ST景谷,2026-06-30,64.5905,0.2854,0
600266,城建发展,2025-12-31,53.0841,-0.3958,142
600266,城建发展,2026-03-31,48.2007,-4.8834,2
600266,城建发展,2026-06-30,48.8816,0.6809,124
600267,海正药业,2025-12-31,43.7872,2.7528,205
600267,海正药业,2026-03-31,40.1646,-3.6226,9
600267,海正药业,2026-06-30,41.9168,1.7522,152
600268,国电南自,2025-12-31,59.6151,-2.2389,46
600268,国电南自,2026-03-31,61.2001,1.5850,5
600268,国电南自,2026-06-30,61.1648,-0.0353,61
600269,赣粤高速,2025-12-31,65.3519,3.3014,248
600269,赣粤高速,2026-03-31,61.7023,-3.6496,1
